timestamp,temperature_C,voltage_V,current_A
2025-07-20 02:04:41.298615,552.9,7.2,0.789
2025-07-20 02:04:48.326707,552.9,7.2,0.789
2025-07-20 02:04:55.351355,553.0,7.2,0.789
2025-07-20 02:05:02.360666,553.0,7.2,0.789
2025-07-20 02:05:09.387359,553.0,7.2,0.789
2025-07-20 02:05:16.402794,553.1,7.109,0.779
2025-07-20 02:05:23.427401,549.4,7.107,0.779
2025-07-20 02:05:30.437933,548.5,7.105,0.779
2025-07-20 02:05:37.458290,548.0,7.105,0.779
2025-07-20 02:05:44.476749,547.7,7.104,0.779
2025-07-20 02:05:51.495955,547.4,7.103,0.779
2025-07-20 02:05:58.523510,547.2,7.103,0.779
2025-07-20 02:06:05.533862,547.1,7.103,0.779
2025-07-20 02:06:12.560421,547.0,7.102,0.779
2025-07-20 02:06:19.570813,546.8,7.193,0.789
2025-07-20 02:06:26.589791,550.4,7.195,0.789
2025-07-20 02:06:33.608162,551.3,7.196,0.789
2025-07-20 02:06:40.638185,551.7,7.197,0.789
2025-07-20 02:06:47.664527,552.0,7.197,0.789
2025-07-20 02:06:54.691496,552.2,7.198,0.789
2025-07-20 02:07:01.728111,552.4,7.198,0.789
2025-07-20 02:07:08.746702,552.5,7.198,0.789
2025-07-20 02:07:15.774161,552.6,7.198,0.789
2025-07-20 02:07:22.801610,552.6,7.198,0.789
2025-07-20 02:07:29.821148,552.7,7.198,0.789
2025-07-20 02:07:36.838457,552.7,7.198,0.789
2025-07-20 02:07:43.859811,552.8,7.199,0.789
2025-07-20 02:07:50.885153,552.8,7.198,0.789
2025-07-20 02:07:57.897604,552.9,7.199,0.789
2025-07-20 02:08:04.923727,552.9,7.198,0.789
2025-07-20 02:08:11.936412,552.9,7.199,0.789
2025-07-20 02:08:18.961622,553.0,7.198,0.789
2025-07-20 02:08:25.969794,553.0,7.198,0.789
2025-07-20 02:08:32.985482,553.0,7.198,0.789
2025-07-20 02:08:40.000845,553.0,7.198,0.789
2025-07-20 02:08:47.017135,553.0,7.198,0.789
2025-07-20 02:08:54.034649,553.1,7.107,0.779
2025-07-20 02:09:01.050419,549.4,7.105,0.779
2025-07-20 02:09:08.085826,548.5,7.103,0.779
2025-07-20 02:09:15.094854,548.0,7.103,0.779
2025-07-20 02:09:22.121572,547.7,7.102,0.779
2025-07-20 02:09:29.137751,547.4,7.102,0.779
2025-07-20 02:09:36.159130,547.2,7.101,0.779
2025-07-20 02:09:43.177732,547.1,7.101,0.779
2025-07-20 02:09:50.196985,546.9,7.192,0.789
2025-07-20 02:09:57.212495,550.5,7.194,0.789
2025-07-20 02:10:04.233212,551.3,7.195,0.789
2025-07-20 02:10:11.260192,551.8,7.195,0.789
2025-07-20 02:10:18.270880,552.1,7.195,0.789
2025-07-20 02:10:25.289083,552.2,7.196,0.789
2025-07-20 02:10:32.314559,552.4,7.196,0.789
2025-07-20 02:10:39.344543,552.5,7.196,0.789
2025-07-20 02:10:46.370268,552.6,7.197,0.789
2025-07-20 02:10:53.388834,552.6,7.197,0.789
2025-07-20 02:11:00.405385,552.7,7.196,0.789
2025-07-20 02:11:07.420674,552.7,7.197,0.789
2025-07-20 02:11:14.439065,552.8,7.197,0.789
2025-07-20 02:11:21.465785,552.8,7.197,0.789
2025-07-20 02:11:28.484884,552.9,7.197,0.789
2025-07-20 02:11:35.502432,552.9,7.197,0.789
2025-07-20 02:11:42.522733,552.9,7.197,0.789
2025-07-20 02:11:49.547186,552.9,7.197,0.789
2025-07-20 02:11:56.568118,553.0,7.197,0.789
2025-07-20 02:12:03.583949,553.0,7.197,0.789
2025-07-20 02:12:10.612144,553.0,7.197,0.789
2025-07-20 02:12:17.639731,553.0,7.197,0.789
2025-07-20 02:12:24.667043,553.0,7.197,0.789
2025-07-20 02:12:31.693706,553.1,7.105,0.779
2025-07-20 02:12:38.714459,549.4,7.103,0.779
2025-07-20 02:12:45.735230,548.5,7.102,0.779
2025-07-20 02:12:52.759161,548.0,7.101,0.779
2025-07-20 02:12:59.766892,547.6,7.101,0.779
2025-07-20 02:13:06.794700,547.4,7.1,0.779
2025-07-20 02:13:13.822659,547.2,7.1,0.779
2025-07-20 02:13:20.850923,547.0,7.099,0.779
2025-07-20 02:13:27.867907,546.9,7.19,0.789
2025-07-20 02:13:34.895136,550.5,7.192,0.789
2025-07-20 02:13:41.918568,551.3,7.193,0.789
2025-07-20 02:13:48.925886,551.7,7.194,0.789
2025-07-20 02:13:55.962040,552.0,7.194,0.789
2025-07-20 02:14:02.973549,552.2,7.195,0.789
2025-07-20 02:14:10.001248,552.4,7.195,0.789
2025-07-20 02:14:17.020527,552.5,7.195,0.789
2025-07-20 02:14:24.040962,552.5,7.195,0.789
2025-07-20 02:14:31.067271,552.6,7.195,0.789
2025-07-20 02:14:38.086021,552.7,7.195,0.789
2025-07-20 02:14:45.102163,552.7,7.195,0.789
2025-07-20 02:14:52.122065,552.8,7.196,0.789
2025-07-20 02:14:59.142350,552.8,7.196,0.789
2025-07-20 02:15:06.159095,552.8,7.196,0.789
2025-07-20 02:15:13.191453,552.8,7.196,0.789
2025-07-20 02:15:20.209478,552.9,7.196,0.789
2025-07-20 02:15:27.230168,552.9,7.196,0.789
2025-07-20 02:15:34.263705,552.9,7.195,0.789
2025-07-20 02:15:41.275119,552.9,7.195,0.789
2025-07-20 02:15:48.300359,552.9,7.195,0.789
2025-07-20 02:15:55.321740,553.0,7.196,0.789
2025-07-20 02:16:02.349329,553.0,7.196,0.789
2025-07-20 02:16:09.367128,553.0,7.196,0.789
2025-07-20 02:16:16.396674,553.0,7.196,0.789
2025-07-20 02:16:23.413355,553.0,7.195,0.789
2025-07-20 02:16:30.433248,553.0,7.196,0.789
2025-07-20 02:16:37.461016,553.1,7.104,0.779
2025-07-20 02:16:44.469251,549.4,7.102,0.779
2025-07-20 02:16:51.494765,548.5,7.101,0.779
2025-07-20 02:16:58.522487,548.0,7.1,0.779
2025-07-20 02:17:05.539706,547.7,7.099,0.779
2025-07-20 02:17:12.558489,547.4,7.099,0.779
2025-07-20 02:17:19.579796,547.2,7.098,0.779
2025-07-20 02:17:26.615455,547.0,7.098,0.779
2025-07-20 02:17:33.623902,546.9,7.188,0.789
2025-07-20 02:17:40.648526,550.5,7.19,0.789
2025-07-20 02:17:47.665645,551.3,7.192,0.789
2025-07-20 02:17:54.680608,551.7,7.192,0.789
2025-07-20 02:18:01.708933,552.0,7.192,0.789
2025-07-20 02:18:08.729267,552.2,7.192,0.789
2025-07-20 02:18:15.744593,552.3,7.193,0.789
2025-07-20 02:18:22.760862,552.4,7.193,0.789
2025-07-20 02:18:29.785241,552.5,7.193,0.789
2025-07-20 02:18:36.811689,552.6,7.193,0.789
2025-07-20 02:18:43.817446,552.6,7.193,0.789
2025-07-20 02:18:50.837435,552.7,7.193,0.789
2025-07-20 02:18:57.866209,552.7,7.193,0.789
2025-07-20 02:19:04.895102,552.7,7.193,0.789
2025-07-20 02:19:11.914818,552.8,7.194,0.789
2025-07-20 02:19:18.940261,552.8,7.194,0.789
2025-07-20 02:19:25.959562,552.8,7.194,0.789
2025-07-20 02:19:32.988059,552.8,7.194,0.789
2025-07-20 02:19:40.006436,552.9,7.194,0.789
2025-07-20 02:19:47.024509,552.9,7.194,0.789
2025-07-20 02:19:54.043083,552.9,7.194,0.789
2025-07-20 02:20:01.069566,552.9,7.194,0.789
2025-07-20 02:20:08.089160,552.9,7.194,0.789
2025-07-20 02:20:15.105702,552.9,7.194,0.789
2025-07-20 02:20:22.133094,553.0,7.194,0.789
2025-07-20 02:20:29.150559,553.0,7.194,0.789
2025-07-20 02:20:36.171142,553.0,7.194,0.789
2025-07-20 02:20:43.193486,553.0,7.194,0.789
2025-07-20 02:20:50.213485,553.0,7.194,0.789
2025-07-20 02:20:57.230623,553.0,7.194,0.789
2025-07-20 02:21:04.258038,553.0,7.194,0.789
2025-07-20 02:21:11.273530,553.0,7.194,0.789
2025-07-20 02:21:18.301956,553.1,7.102,0.779
2025-07-20 02:21:25.318308,549.4,7.1,0.779
2025-07-20 02:21:32.345711,548.5,7.099,0.779
2025-07-20 02:21:39.372949,548.0,7.098,0.779
2025-07-20 02:21:46.390580,547.6,7.097,0.779
2025-07-20 02:21:53.411804,547.4,7.097,0.779
2025-07-20 02:22:00.426562,547.2,7.096,0.779
2025-07-20 02:22:07.454830,547.0,7.096,0.779
2025-07-20 02:22:14.490758,546.9,7.186,0.789
2025-07-20 02:22:21.510727,550.4,7.188,0.789
2025-07-20 02:22:28.528089,551.2,7.189,0.789
2025-07-20 02:22:35.560489,551.7,7.19,0.789
2025-07-20 02:22:42.578179,552.0,7.19,0.789
2025-07-20 02:22:49.603300,552.2,7.191,0.789
2025-07-20 02:22:56.621929,552.3,7.191,0.789
2025-07-20 02:23:03.639862,552.4,7.191,0.789
2025-07-20 02:23:10.658022,552.5,7.191,0.789
2025-07-20 02:23:17.683364,552.5,7.191,0.789
2025-07-20 02:23:24.695564,552.6,7.192,0.789
2025-07-20 02:23:31.714956,552.6,7.192,0.789
2025-07-20 02:23:38.750694,552.7,7.191,0.789
2025-07-20 02:23:45.769987,552.7,7.191,0.789
2025-07-20 02:24:07.797160,552.7,7.237,0.794
2025-07-20 02:24:29.824336,555.3,7.285,0.799
2025-07-20 02:24:51.848495,558.6,7.334,0.804
2025-07-20 02:25:13.869669,562.2,7.383,0.809
2025-07-20 02:25:35.892483,566.2,7.434,0.814
2025-07-20 02:25:57.917074,570.5,7.483,0.819
2025-07-20 02:26:19.943489,574.7,7.536,0.824
2025-07-20 02:26:41.967882,579.3,7.588,0.829
2025-07-20 02:27:03.988718,583.7,7.637,0.834
2025-07-20 02:27:26.008717,588.1,7.683,0.839
2025-07-20 02:27:48.029424,592.4,7.726,0.844
2025-07-20 02:28:10.046281,596.6,7.766,0.849
2025-07-20 02:28:32.070624,600.7,7.798,0.854
2025-07-20 02:28:54.093543,604.6,7.825,0.859
2025-07-20 02:29:16.111233,608.2,7.851,0.864
2025-07-20 02:29:38.134844,611.7,7.878,0.869
2025-07-20 02:30:00.155824,615.2,7.904,0.874
2025-07-20 02:30:22.177327,618.6,7.928,0.879
2025-07-20 02:30:44.197608,622.2,7.954,0.884
2025-07-20 02:31:06.230198,625.6,7.971,0.889
2025-07-20 02:31:28.249795,628.7,7.988,0.894
2025-07-20 02:31:50.265989,632.0,8.011,0.899
2025-07-20 02:32:12.288877,635.2,8.032,0.904
2025-07-20 02:32:34.313397,638.6,8.056,0.909
2025-07-20 02:32:56.334560,641.9,8.08,0.914
2025-07-20 02:33:18.359216,645.2,8.107,0.919
2025-07-20 02:33:40.377956,648.7,8.14,0.924
2025-07-20 02:34:02.409030,652.3,8.169,0.929
2025-07-20 02:34:24.434600,655.9,8.197,0.934
2025-07-20 02:34:46.444498,659.4,8.224,0.939
2025-07-20 02:35:08.463044,662.8,8.257,0.944
2025-07-20 02:35:30.487050,666.5,8.291,0.949
2025-07-20 02:35:52.508557,670.2,8.326,0.954
2025-07-20 02:36:14.526280,674.1,8.378,0.959
2025-07-20 02:36:36.550344,678.0,8.415,0.964
2025-07-20 02:36:58.571062,682.1,8.45,0.969
2025-07-20 02:37:20.589801,686.0,8.485,0.974
2025-07-20 02:37:42.621491,689.9,8.52,0.979
2025-07-20 02:38:04.640240,693.9,8.557,0.984
2025-07-20 02:38:26.671258,697.8,8.597,0.989
2025-07-20 02:38:48.685973,701.8,8.637,0.994
2025-07-20 02:39:10.704711,705.9,8.679,0.999
2025-07-20 02:39:32.729738,710.1,8.722,1.004
2025-07-20 02:39:54.750347,714.4,8.763,1.009
2025-07-20 02:40:16.773867,718.5,8.809,1.014
2025-07-20 02:40:38.791779,722.8,8.858,1.019
2025-07-20 02:41:00.813416,727.2,8.896,1.024
2025-07-20 02:41:22.835336,731.4,8.946,1.029
2025-07-20 02:41:44.856884,735.9,8.996,1.034
2025-07-20 02:42:06.878325,740.3,9.05,1.039
2025-07-20 02:42:28.897755,745.0,9.108,1.044
2025-07-20 02:42:50.921679,749.8,9.166,1.049
2025-07-20 02:43:12.947378,754.7,9.225,1.054
2025-07-20 02:43:34.968189,759.6,9.283,1.059
2025-07-20 02:43:56.990331,764.4,9.341,1.064
2025-07-20 02:44:19.013799,769.5,9.413,1.069
2025-07-20 02:44:41.032587,774.8,9.478,1.074
2025-07-20 02:45:03.055378,780.1,9.544,1.079
2025-07-20 02:45:25.074136,785.2,9.618,1.084
2025-07-20 02:45:47.099809,790.8,9.698,1.089
2025-07-20 02:46:09.123106,796.7,9.775,1.094
2025-07-20 02:46:13.153806,802.5,9.774,1.094
2025-07-20 02:46:20.173566,802.9,9.773,1.094
2025-07-20 02:46:27.202653,803.1,9.77,1.094
2025-07-20 02:46:34.219720,803.3,9.766,1.094
2025-07-20 02:46:41.237271,803.4,9.762,1.094
2025-07-20 02:46:48.263637,803.5,9.758,1.094
2025-07-20 02:46:55.285927,803.5,9.754,1.094
2025-07-20 02:47:02.299926,803.5,9.749,1.094
2025-07-20 02:47:09.326280,803.5,9.746,1.094
2025-07-20 02:47:16.352299,803.6,9.743,1.094
2025-07-20 02:47:23.369128,803.6,9.74,1.094
2025-07-20 02:47:30.388792,803.6,9.737,1.094
2025-07-20 02:47:37.413596,803.6,9.733,1.094
2025-07-20 02:47:44.430546,803.5,9.73,1.094
2025-07-20 02:47:51.446179,803.5,9.727,1.094
2025-07-20 02:47:58.463632,803.5,9.725,1.094
2025-07-20 02:48:05.486315,803.5,9.722,1.094
2025-07-20 02:48:12.503112,803.5,9.72,1.094
2025-07-20 02:48:19.519738,803.5,9.716,1.094
2025-07-20 02:48:26.546435,803.4,9.713,1.094
2025-07-20 02:48:33.567179,803.3,9.709,1.094
2025-07-20 02:48:40.592684,803.2,9.704,1.094
2025-07-20 02:48:47.620077,803.1,9.702,1.094
2025-07-20 02:48:54.647631,803.1,9.699,1.094
2025-07-20 02:49:01.675979,803.0,9.697,1.094
2025-07-20 02:49:08.692517,802.9,9.695,1.094
2025-07-20 02:49:15.720764,802.9,9.691,1.094
2025-07-20 02:49:22.748720,802.8,9.689,1.094
2025-07-20 02:49:29.764134,802.7,9.686,1.094
2025-07-20 02:49:36.783584,802.7,9.684,1.094
2025-07-20 02:49:43.798110,802.6,9.681,1.094
2025-07-20 02:49:50.827017,802.5,9.679,1.094
2025-07-20 02:49:57.852071,802.5,9.678,1.094
2025-07-20 02:50:04.881303,802.4,9.675,1.094
2025-07-20 02:50:11.908596,802.3,9.673,1.094
2025-07-20 02:50:18.926148,802.3,9.671,1.094
2025-07-20 02:50:25.945695,802.2,9.669,1.094
2025-07-20 02:50:32.962254,802.2,9.667,1.094
2025-07-20 02:50:39.981603,802.1,9.666,1.094
2025-07-20 02:50:47.007106,802.1,9.665,1.094
2025-07-20 02:50:54.029498,802.0,9.662,1.094
2025-07-20 02:51:01.053008,801.9,9.66,1.094
2025-07-20 02:51:08.081664,801.9,9.659,1.094
2025-07-20 02:51:15.108550,801.8,9.657,1.094
2025-07-20 02:51:22.123562,801.8,9.656,1.094
2025-07-20 02:51:29.151765,801.7,9.654,1.094
2025-07-20 02:51:36.177450,801.6,9.652,1.094
2025-07-20 02:51:43.192772,801.6,9.65,1.094
2025-07-20 02:51:50.209177,801.5,9.649,1.094
2025-07-20 02:51:57.224544,801.4,9.647,1.094
2025-07-20 02:52:04.241244,801.4,9.644,1.094
2025-07-20 02:52:11.259472,801.3,9.642,1.094
2025-07-20 02:52:18.288944,801.2,9.64,1.094
2025-07-20 02:52:25.304342,801.1,9.638,1.094
2025-07-20 02:52:32.319571,801.0,9.636,1.094
2025-07-20 02:52:39.336099,800.9,9.634,1.094
2025-07-20 02:52:46.356313,800.9,9.633,1.094
2025-07-20 02:52:53.372880,800.8,9.631,1.094
2025-07-20 02:53:00.391071,800.7,9.63,1.094
2025-07-20 02:53:07.407454,800.7,9.628,1.094
2025-07-20 02:53:14.428300,800.6,9.626,1.094
2025-07-20 02:53:21.446596,800.5,9.625,1.094
2025-07-20 02:53:28.472761,800.5,9.624,1.094
2025-07-20 02:53:35.493367,800.5,9.622,1.094
2025-07-20 02:53:42.521589,800.4,9.621,1.094
2025-07-20 02:53:49.538015,800.3,9.619,1.094
2025-07-20 02:53:56.565418,800.2,9.617,1.094
2025-07-20 02:54:03.583100,800.1,9.615,1.094
2025-07-20 02:54:10.600584,800.0,9.613,1.094
2025-07-20 02:54:17.620230,799.9,9.612,1.094
2025-07-20 02:54:24.644817,799.8,9.61,1.094
2025-07-20 02:54:31.659330,799.8,9.608,1.094
2025-07-20 02:54:38.679468,799.7,9.607,1.094
2025-07-20 02:54:45.703117,799.6,9.605,1.094
2025-07-20 02:54:52.731686,799.5,9.604,1.094
2025-07-20 02:54:59.751706,799.4,9.602,1.094
2025-07-20 02:55:06.770598,799.3,9.599,1.094
2025-07-20 02:55:13.788891,799.2,9.599,1.094
2025-07-20 02:55:20.813472,799.1,9.597,1.094
2025-07-20 02:55:27.832005,799.1,9.596,1.094
2025-07-20 02:55:34.855109,799.0,9.594,1.094
2025-07-20 02:55:41.875743,798.9,9.592,1.094
2025-07-20 02:55:48.889665,798.8,9.591,1.094
2025-07-20 02:55:55.909458,798.7,9.589,1.094
2025-07-20 02:56:02.925777,798.6,9.587,1.094
2025-07-20 02:56:09.942614,798.5,9.586,1.094
2025-07-20 02:56:16.969015,798.4,9.585,1.094
2025-07-20 02:56:23.986549,798.3,9.583,1.094
2025-07-20 02:56:31.003938,798.3,9.581,1.094
2025-07-20 02:56:38.020433,798.2,9.58,1.094
2025-07-20 02:56:45.038844,798.1,9.578,1.094
2025-07-20 02:56:52.056835,798.0,9.577,1.094
2025-07-20 02:56:59.085651,797.9,9.575,1.094
2025-07-20 02:57:06.114244,797.9,9.574,1.094
2025-07-20 02:57:13.129714,797.8,9.573,1.094
2025-07-20 02:57:20.151207,797.7,9.571,1.094
2025-07-20 02:57:27.166727,797.6,9.57,1.094
2025-07-20 02:57:34.187013,797.5,9.568,1.094
2025-07-20 02:57:41.212796,797.4,9.567,1.094
2025-07-20 02:57:48.229722,797.4,9.566,1.094
2025-07-20 02:57:55.259142,797.3,9.564,1.094
2025-07-20 02:58:02.286895,797.2,9.563,1.094
2025-07-20 02:58:09.306881,797.1,9.562,1.094
2025-07-20 02:58:16.321332,797.1,9.56,1.094
2025-07-20 02:58:23.348689,797.0,9.559,1.094
2025-07-20 02:58:30.363095,796.9,9.558,1.094
2025-07-20 02:58:37.381430,796.8,9.557,1.094
2025-07-20 02:58:44.397476,796.7,9.555,1.094
2025-07-20 02:58:51.411839,796.7,9.554,1.094
2025-07-20 02:58:58.430498,796.6,9.553,1.094
2025-07-20 02:59:05.447415,796.5,9.552,1.094
2025-07-20 02:59:12.469268,796.5,9.551,1.094
2025-07-20 02:59:19.483013,796.4,9.55,1.094
2025-07-20 02:59:26.504274,796.3,9.549,1.094
2025-07-20 02:59:33.531403,796.3,9.548,1.094
2025-07-20 02:59:40.550051,796.2,9.547,1.094
2025-07-20 02:59:47.565676,796.1,9.546,1.094
2025-07-20 02:59:54.580106,796.1,9.545,1.094
2025-07-20 03:00:01.598830,796.0,9.545,1.094
2025-07-20 03:00:08.613676,796.0,9.544,1.094
2025-07-20 03:00:15.632024,795.9,9.543,1.094
2025-07-20 03:00:22.646500,795.8,9.541,1.094
2025-07-20 03:00:29.671945,795.8,9.54,1.094
2025-07-20 03:00:36.688239,795.7,9.54,1.094
2025-07-20 03:00:43.707360,795.7,9.539,1.094
2025-07-20 03:00:50.726618,795.6,9.538,1.094
2025-07-20 03:00:57.743157,795.5,9.537,1.094
2025-07-20 03:01:04.762499,795.5,9.536,1.094
2025-07-20 03:01:11.776916,795.4,9.535,1.094
2025-07-20 03:01:18.794494,795.4,9.534,1.094
2025-07-20 03:01:25.820462,795.3,9.533,1.094
2025-07-20 03:01:32.838446,795.2,9.532,1.094
2025-07-20 03:01:39.867870,795.2,9.531,1.094
2025-07-20 03:01:46.885228,795.1,9.53,1.094
2025-07-20 03:01:53.912700,795.1,9.529,1.094
2025-07-20 03:02:00.929115,795.0,9.529,1.094
2025-07-20 03:02:07.947514,795.0,9.528,1.094
2025-07-20 03:02:14.962245,794.9,9.527,1.094
2025-07-20 03:02:21.991328,794.9,9.526,1.094
2025-07-20 03:02:29.006135,794.8,9.526,1.094
2025-07-20 03:02:36.027132,794.8,9.525,1.094
2025-07-20 03:02:43.045674,794.7,9.524,1.094
2025-07-20 03:02:50.073276,794.7,9.523,1.094
2025-07-20 03:02:57.088777,794.6,9.522,1.094
2025-07-20 03:03:04.114744,794.6,9.521,1.094
2025-07-20 03:03:11.142703,794.5,9.521,1.094
2025-07-20 03:03:18.169645,794.5,9.52,1.094
2025-07-20 03:03:25.187613,794.4,9.519,1.094
2025-07-20 03:03:32.213309,794.4,9.518,1.094
2025-07-20 03:03:39.235142,794.3,9.517,1.094
2025-07-20 03:03:46.255811,794.3,9.516,1.094
2025-07-20 03:03:53.281198,794.2,9.516,1.094
2025-07-20 03:04:00.300499,794.2,9.515,1.094
2025-07-20 03:04:07.328098,794.1,9.514,1.094
2025-07-20 03:04:14.345617,794.1,9.513,1.094
2025-07-20 03:04:21.369767,794.0,9.513,1.094
2025-07-20 03:04:28.386628,794.0,9.513,1.094
2025-07-20 03:04:35.406136,794.0,9.512,1.094
2025-07-20 03:04:42.422602,793.9,9.511,1.094
2025-07-20 03:04:49.443799,793.9,9.511,1.094
2025-07-20 03:04:56.469378,793.8,9.51,1.094
2025-07-20 03:05:03.489725,793.8,9.51,1.094
2025-07-20 03:05:10.505144,793.8,9.51,1.094
2025-07-20 03:05:17.519663,793.8,9.509,1.094
2025-07-20 03:05:24.548931,793.7,9.508,1.094
2025-07-20 03:05:31.569771,793.7,9.507,1.094
2025-07-20 03:05:38.589310,793.6,9.507,1.094
2025-07-20 03:05:45.604672,793.6,9.505,1.094
2025-07-20 03:05:52.620973,793.5,9.505,1.094
2025-07-20 03:05:59.646266,793.5,9.504,1.094
2025-07-20 03:06:06.667450,793.5,9.504,1.094
2025-07-20 03:06:13.693479,793.4,9.502,1.094
2025-07-20 03:06:20.711552,793.4,9.501,1.094
2025-07-20 03:06:27.740381,793.3,9.501,1.094
2025-07-20 03:06:34.760500,793.3,9.5,1.094
2025-07-20 03:06:41.781788,793.2,9.499,1.094
2025-07-20 03:06:48.797186,793.2,9.499,1.094
2025-07-20 03:06:55.816717,793.2,9.498,1.094
2025-07-20 03:07:02.833240,793.1,9.498,1.094
2025-07-20 03:07:09.850726,793.1,9.497,1.094
2025-07-20 03:07:16.866309,793.1,9.496,1.094
2025-07-20 03:07:23.884626,793.0,9.495,1.094
2025-07-20 03:07:30.907055,793.0,9.495,1.094
2025-07-20 03:07:37.924751,793.0,9.495,1.094
2025-07-20 03:07:44.943264,792.9,9.494,1.094
2025-07-20 03:07:51.966505,792.9,9.493,1.094
2025-07-20 03:07:58.986276,792.9,9.492,1.094
2025-07-20 03:08:06.001447,792.8,9.492,1.094
2025-07-20 03:08:13.020775,792.8,9.491,1.094
2025-07-20 03:08:20.041541,792.8,9.491,1.094
2025-07-20 03:08:27.057525,792.7,9.49,1.094
2025-07-20 03:08:34.079744,792.7,9.49,1.094
2025-07-20 03:08:41.094685,792.7,9.489,1.094
2025-07-20 03:08:48.121680,792.6,9.489,1.094
2025-07-20 03:08:55.148705,792.6,9.489,1.094
2025-07-20 03:09:02.174813,792.6,9.488,1.094
2025-07-20 03:09:09.189650,792.6,9.488,1.094
2025-07-20 03:09:16.216982,792.5,9.487,1.094
2025-07-20 03:09:23.235111,792.5,9.487,1.094
2025-07-20 03:09:30.250310,792.5,9.486,1.094
2025-07-20 03:09:37.267717,792.5,9.486,1.094
2025-07-20 03:09:44.291097,792.4,9.485,1.094
2025-07-20 03:09:51.312342,792.4,9.484,1.094
2025-07-20 03:09:58.327876,792.4,9.484,1.094
2025-07-20 03:10:05.356306,792.3,9.483,1.094
2025-07-20 03:10:12.373387,792.3,9.483,1.094
2025-07-20 03:10:19.400242,792.3,9.482,1.094
2025-07-20 03:10:26.427883,792.2,9.482,1.094
2025-07-20 03:10:33.445539,792.2,9.481,1.094
2025-07-20 03:10:40.462992,792.2,9.481,1.094
2025-07-20 03:10:47.478672,792.1,9.48,1.094
2025-07-20 03:10:54.497920,792.1,9.479,1.094
2025-07-20 03:11:01.515391,792.1,9.478,1.094
2025-07-20 03:11:08.544802,792.0,9.477,1.094
2025-07-20 03:11:15.561172,792.0,9.476,1.094
2025-07-20 03:11:22.579492,791.9,9.476,1.094
2025-07-20 03:11:29.598869,791.9,9.475,1.094
2025-07-20 03:11:36.616431,791.9,9.475,1.094
2025-07-20 03:11:43.642815,791.9,9.474,1.094
2025-07-20 03:11:50.668186,791.8,9.474,1.094
2025-07-20 03:11:57.688023,791.8,9.474,1.094
2025-07-20 03:12:04.706293,791.8,9.474,1.094
2025-07-20 03:12:11.723814,791.8,9.473,1.094
2025-07-20 03:12:18.741661,791.7,9.473,1.094
2025-07-20 03:12:25.758253,791.7,9.472,1.094
2025-07-20 03:12:32.778300,791.7,9.472,1.094
2025-07-20 03:12:39.796664,791.7,9.471,1.094
2025-07-20 03:12:46.825030,791.6,9.47,1.094
2025-07-20 03:12:53.845180,791.6,9.47,1.094
2025-07-20 03:13:00.865862,791.6,9.47,1.094
2025-07-20 03:13:07.880145,791.6,9.469,1.094
2025-07-20 03:13:14.898319,791.5,9.469,1.094
2025-07-20 03:13:21.917899,791.5,9.47,1.094
2025-07-20 03:13:28.933517,791.5,9.469,1.094
2025-07-20 03:13:35.950992,791.5,9.469,1.094
2025-07-20 03:13:42.966707,791.5,9.469,1.094
2025-07-20 03:13:49.988152,791.4,9.468,1.094
2025-07-20 03:13:57.014061,791.4,9.467,1.094
2025-07-20 03:14:04.032806,791.4,9.467,1.094
2025-07-20 03:14:11.050090,791.4,9.466,1.094
2025-07-20 03:14:18.065978,791.3,9.465,1.094
2025-07-20 03:14:25.093372,791.3,9.465,1.094
2025-07-20 03:14:32.117954,791.3,9.464,1.094
2025-07-20 03:14:39.135265,791.3,9.464,1.094
2025-07-20 03:14:46.151577,791.3,9.464,1.094
2025-07-20 03:14:53.170584,791.2,9.464,1.094
2025-07-20 03:15:00.185789,791.2,9.463,1.094
2025-07-20 03:15:07.205054,791.2,9.462,1.094
2025-07-20 03:15:14.223131,791.2,9.462,1.094
2025-07-20 03:15:21.250182,791.1,9.461,1.094
2025-07-20 03:15:28.269480,791.1,9.461,1.094
2025-07-20 03:15:35.285259,791.1,9.461,1.094
2025-07-20 03:15:42.303425,791.1,9.46,1.094
2025-07-20 03:15:49.319061,791.0,9.46,1.094
2025-07-20 03:15:56.336519,791.0,9.459,1.094
2025-07-20 03:16:03.354835,791.0,9.46,1.094
2025-07-20 03:16:10.372385,791.0,9.46,1.094
2025-07-20 03:16:37.392531,791.0,9.55,1.099
2025-07-20 03:16:59.416648,795.8,9.647,1.104
2025-07-20 03:17:21.422402,801.6,9.757,1.109
2025-07-20 03:17:43.447217,808.4,9.875,1.114
2025-07-20 03:18:05.469750,815.9,9.999,1.119
2025-07-20 03:18:27.486944,824.2,10.122,1.124
2025-07-20 03:18:49.514706,832.4,10.235,1.129
2025-07-20 03:19:11.534238,839.9,10.359,1.134
2025-07-20 03:19:33.557785,847.7,10.481,1.139
2025-07-20 03:19:55.578923,855.5,10.603,1.144
2025-07-20 03:20:17.599210,863.3,10.742,1.149
2025-07-20 03:20:39.631526,872.6,10.892,1.154
2025-07-20 03:21:01.639442,881.9,11.022,1.159
2025-07-20 03:21:23.658823,889.8,11.147,1.164
2025-07-20 03:21:45.688272,897.5,11.272,1.169
2025-07-20 03:22:07.708097,905.1,11.393,1.174
2025-07-20 03:22:29.727763,912.6,11.526,1.179
